duree,date,line_num,line_type,what,type_inc
0 days 00:00:00.000000000,2016-07-14 08:05:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:06:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:07:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:09:00,1,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 08:11:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:11:00,1,metro,generic,unscheduled
0 days 00:04:00.000000000,2016-07-14 08:12:00,1,metro,generic,unscheduled
0 days 00:27:00.000000000,2016-07-14 08:16:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:19:00,1,metro,generic,unscheduled
0 days 00:09:00.000000000,2016-07-14 08:20:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:32:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:33:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:34:00,1,metro,generic,unscheduled
0 days 00:17:00.000000000,2016-07-14 08:35:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:53:00,1,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 08:54:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:58:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 08:59:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:00:00,1,metro,generic,unscheduled
0 days 00:04:00.000000000,2016-07-14 09:01:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:06:00,1,metro,generic,unscheduled
0 days 00:09:00.000000000,2016-07-14 09:07:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:17:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:18:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:19:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:21:00,1,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 09:22:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:26:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:27:00,1,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 09:28:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:34:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:35:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:36:00,1,metro,generic,unscheduled
0 days 00:02:00.000000000,2016-07-14 09:37:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:40:00,1,metro,generic,unscheduled
0 days 00:04:00.000000000,2016-07-14 09:43:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:48:00,1,metro,generic,unscheduled
0 days 00:07:00.000000000,2016-07-14 09:49:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 09:59:00,1,metro,generic,unscheduled
0 days 00:04:00.000000000,2016-07-14 10:02:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 10:08:00,1,metro,generic,unscheduled
0 days 00:02:00.000000000,2016-07-14 10:09:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 10:13:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 10:14:00,1,metro,generic,unscheduled
0 days 00:11:00.000000000,2016-07-14 10:16:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 10:29:00,1,metro,generic,unscheduled
0 days 00:10:00.000000000,2016-07-14 10:30:00,1,metro,generic,unscheduled
0 days 02:16:00.000000000,2016-07-14 10:33:00,A,rer,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 10:43:00,1,metro,generic,unscheduled
0 days 00:15:00.000000000,2016-07-14 10:44:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:01:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:02:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:04:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:05:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:06:00,1,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 11:07:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:14:00,1,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 11:15:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:19:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:20:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:21:00,1,metro,generic,unscheduled
0 days 00:13:00.000000000,2016-07-14 11:22:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:36:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:37:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:39:00,1,metro,generic,unscheduled
0 days 00:02:00.000000000,2016-07-14 11:40:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:45:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:46:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:47:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:49:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 11:50:00,1,metro,generic,unscheduled
0 days 00:12:00.000000000,2016-07-14 11:51:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:04:00,1,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-07-14 12:05:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:07:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:08:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:10:00,1,metro,generic,unscheduled
0 days 00:05:00.000000000,2016-07-14 12:12:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:18:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:19:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:20:00,1,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-07-14 12:21:00,1,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-07-14 12:23:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:25:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:28:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:29:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:30:00,1,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-07-14 12:31:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:33:00,1,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-07-14 12:34:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:37:00,1,metro,generic,unscheduled
0 days 00:02:00.000000000,2016-07-14 12:38:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:42:00,1,metro,generic,unscheduled
0 days 00:04:00.000000000,2016-07-14 12:43:00,1,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 12:48:00,1,metro,generic,unscheduled
0 days 00:20:00.000000000,2016-07-14 15:11:00,11,metro,smoke,unscheduled
0 days 01:27:00.000000000,2016-07-14 15:31:00,A,rer,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 16:42:00,B,rer,unattended_luggage,unscheduled
0 days 00:34:00.000000000,2016-07-14 16:58:00,B,rer,unattended_luggage,unscheduled
0 days 00:08:00.000000000,2016-07-14 19:07:00,6,metro,generic,unscheduled
0 days 00:34:00.000000000,2016-07-14 19:16:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 19:51:00,6,metro,generic,unscheduled
0 days 00:14:00.000000000,2016-07-14 19:52:00,6,metro,generic,unscheduled
0 days 03:08:00.000000000,2016-07-14 19:58:00,9,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:07:00,6,metro,generic,unscheduled
0 days 00:02:00.000000000,2016-07-14 20:08:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:15:00,6,metro,generic,unscheduled
0 days 00:15:00.000000000,2016-07-14 20:16:00,6,metro,generic,unscheduled
0 days 00:18:00.000000000,2016-07-14 20:32:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:52:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:53:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:54:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:55:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:58:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 20:59:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:00:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:02:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:04:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:05:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:06:00,6,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 21:07:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:15:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:17:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:18:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:19:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:25:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:26:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:33:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:34:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:36:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:38:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:47:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:49:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 21:51:00,6,metro,generic,unscheduled
0 days 00:01:00.000000000,2016-07-14 21:52:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:01:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:02:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:03:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:04:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:08:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:09:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:10:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:12:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:13:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:14:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:16:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:17:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:25:00,6,metro,generic,unscheduled
0 days 00:04:00.000000000,2016-07-14 22:25:00,2,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:26:00,6,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:27:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:28:00,6,metro,smoke,unscheduled
0 days 00:08:00.000000000,2016-07-14 22:29:00,6,metro,generic,unscheduled
0 days 00:03:00.000000000,2016-07-14 22:30:00,2,metro,pedestrian,unscheduled
0 days 00:11:00.000000000,2016-07-14 22:34:00,2,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-14 22:38:00,6,metro,generic,unscheduled
0 days 00:22:00.000000000,2016-07-14 22:39:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 23:02:00,6,metro,generic,unscheduled
0 days 00:34:00.000000000,2016-07-14 23:03:00,6,metro,generic,unscheduled
0 days 01:22:00.000000000,2016-07-14 23:07:00,9,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 23:38:00,6,metro,generic,unscheduled
0 days 00:02:00.000000000,2016-07-14 23:39:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 23:42:00,6,metro,generic,unscheduled
0 days 00:09:00.000000000,2016-07-14 23:43:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-14 23:53:00,6,metro,generic,unscheduled
0 days 00:16:00.000000000,2016-07-14 23:54:00,6,metro,generic,unscheduled
0 days 00:25:00.000000000,2016-07-15 00:14:00,6,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 00:40:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-15 00:42:00,6,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 00:44:00,6,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 00:48:00,6,metro,generic,unscheduled
0 days 00:06:00.000000000,2016-07-15 00:49:00,6,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 00:59:00,6,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-15 01:02:00,6,metro,unattended_luggage,unscheduled
0 days 00:05:00.000000000,2016-07-15 01:09:00,6,metro,generic,unscheduled
0 days 00:07:00.000000000,2016-07-15 07:19:00,4,metro,breakdown,unscheduled
0 days 00:38:00.000000000,2016-07-15 07:27:00,4,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-15 11:50:00,3b,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-15 12:50:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 14:28:00,5,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-15 15:01:00,8,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-15 15:21:00,2,metro,passenger,unscheduled
0 days 00:00:00.000000000,2016-07-15 16:04:00,8,metro,passenger,unscheduled
0 days 00:00:00.000000000,2016-07-15 16:30:00,A,rer,alarm,unscheduled
0 days 00:00:00.000000000,2016-07-15 17:07:00,A,rer,breakdown,unscheduled
0 days 00:07:00.000000000,2016-07-15 18:46:00,13,metro,passenger,unscheduled
0 days 01:04:00.000000000,2016-07-15 18:53:00,11,metro,passenger,unscheduled
0 days 00:00:00.000000000,2016-07-15 19:46:00,8,metro,passenger,unscheduled
0 days 00:56:00.000000000,2016-07-15 21:22:00,4,metro,unattended_luggage,unscheduled
0 days 00:18:00.000000000,2016-07-15 21:43:00,2,metro,pedestrian,unscheduled
0 days 00:32:00.000000000,2016-07-15 22:05:00,2,metro,pedestrian,unscheduled
0 days 00:14:00.000000000,2016-07-15 22:19:00,4,metro,pedestrian,unscheduled
0 days 00:05:00.000000000,2016-07-15 22:37:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:43:00,4,metro,unattended_luggage,unscheduled
0 days 00:04:00.000000000,2016-07-15 22:44:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:51:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:52:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:54:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:55:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:56:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 22:58:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:01:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:02:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:12:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:13:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:17:00,4,metro,unattended_luggage,unscheduled
0 days 00:03:00.000000000,2016-07-15 23:18:00,4,metro,pedestrian,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:26:00,4,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-15 23:27:00,4,metro,pedestrian,unscheduled
0 days 01:37:00.000000000,2016-07-15 23:34:00,4,metro,unattended_luggage,unscheduled
0 days 00:04:00.000000000,2016-07-15 23:48:00,6,metro,passenger,unscheduled
0 days 01:09:00.000000000,2016-07-15 23:53:00,6,metro,passenger,unscheduled
0 days 00:00:00.000000000,2016-07-16 07:19:00,7,metro,passenger,unscheduled
0 days 00:00:00.000000000,2016-07-16 19:07:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-16 19:29:00,A,rer,unattended_luggage,unscheduled
0 days 00:34:00.000000000,2016-07-16 22:27:00,6,metro,unattended_luggage,unscheduled
0 days 01:45:00.000000000,2016-07-16 23:02:00,6,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-17 05:30:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 05:35:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 05:57:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 07:47:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 07:52:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 07:55:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 07:57:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 08:01:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 08:04:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 08:05:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 08:08:00,A,rer,breakdown,unscheduled
0 days 02:24:00.000000000,2016-07-17 08:13:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 09:57:00,7,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 10:08:00,7,metro,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-17 13:29:00,7,metro,generic,unscheduled
0 days 00:00:00.000000000,2016-07-17 21:55:00,13,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-17 22:33:00,13,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-17 23:22:00,13,metro,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-18 09:34:00,B,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-18 13:59:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-18 14:41:00,A,rer,breakdown,unscheduled
0 days 00:00:00.000000000,2016-07-18 17:33:00,B,rer,generic,unscheduled
0 days 00:00:00.000000000,2016-07-18 19:14:00,13,metro,smoke,unscheduled
0 days 00:00:00.000000000,2016-07-19 00:34:00,3,metro,passenger,unscheduled
0 days 02:47:00.000000000,2016-07-19 06:38:00,6,metro,generic,unscheduled
0 days 00:18:00.000000000,2016-07-19 09:10:00,4,metro,smoke,unscheduled
0 days 00:01:00.000000000,2016-07-19 09:27:00,6,metro,generic,unscheduled
0 days 00:13:00.000000000,2016-07-19 09:52:00,A,rer,generic,unscheduled
0 days 00:01:00.000000000,2016-07-19 10:07:00,A,rer,unattended_luggage,unscheduled
0 days 00:25:00.000000000,2016-07-19 10:09:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:35:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:38:00,A,rer,generic,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:40:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:42:00,A,rer,generic,unscheduled
0 days 00:01:00.000000000,2016-07-19 10:43:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:45:00,A,rer,generic,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:46:00,A,rer,unattended_luggage,unscheduled
0 days 00:02:00.000000000,2016-07-19 10:47:00,A,rer,generic,unscheduled
0 days 00:01:00.000000000,2016-07-19 10:50:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:52:00,A,rer,generic,unscheduled
0 days 00:01:00.000000000,2016-07-19 10:53:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 10:56:00,A,rer,generic,unscheduled
0 days 00:02:00.000000000,2016-07-19 11:00:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 11:03:00,A,rer,generic,unscheduled
0 days 00:00:00.000000000,2016-07-19 11:04:00,A,rer,unattended_luggage,unscheduled
0 days 00:00:00.000000000,2016-07-19 11:06:00,A,rer,generic,unscheduled
0 days 00:00:00.000000000,2016-07-19 11:07:00,A,rer,unattended_luggage,unscheduled
0 days 00:01:00.000000000,2016-07-19 11:08:00,A,rer,generic,unscheduled
