Geo Point;Geo Shape;OBJECTID;id_ref_zdl;nom_long;label;idrefliga;idrefligc;res_com;mode_;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
49.1360005646,2.24267777678;"{""type"": ""Point"", ""coordinates"": [2.242677776778167, 49.13600056459098]}";657;47590;CHAMPAGNE-SUR-OISE;CHAMPAGNE-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644731.2902;6893177.3166
49.0776990464,2.20544672821;"{""type"": ""Point"", ""coordinates"": [2.205446728206941, 49.07769904643272]}";660;47585;MERIEL;MÉRIEL;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641949.0433;6886719.9806
49.0704623625,2.17530420586;"{""type"": ""Point"", ""coordinates"": [2.175304205855098, 49.07046236251544]}";662;47918;AUVERS-SUR-OISE;AUVERS-SUR-OISE;A01849;C01737;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;639738.4695;6885937.7579
49.0804937079,2.00371537163;"{""type"": ""Point"", ""coordinates"": [2.003715371632977, 49.08049370791344]}";665;44161;MONTGEROULT-COURCELLES;MONTGEROULT COURCELLES;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;627214.9477;6887197.9064
49.1234518541,1.94933268165;"{""type"": ""Point"", ""coordinates"": [1.949332681649844, 49.12345185406128]}";667;47949;SANTEUIL-LE-PERCHAY;SANTEUIL LE PERCHAY;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;623305.7395;6892026.8129
49.1626705808,1.93692863442;"{""type"": ""Point"", ""coordinates"": [1.93692863441509, 49.162670580762914]}";668;47930;CHARS;CHARS;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;622459.0763;6896400.6455
48.8046833553,2.18863027649;"{""type"": ""Point"", ""coordinates"": [2.188630276489402, 48.80468335527262]}";674;43108;CHAVILLE RIVE GAUCHE;CHAVILLE RIVE GAUCHE;A01847;C01736;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;640408.4983;6856373.7163
48.7802372971,2.28143059544;"{""type"": ""Point"", ""coordinates"": [2.281430595437461, 48.780237297108364]}";675;43186;ROBINSON;ROBINSON;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;RATP;1;1;647199.3342;6853589.6746
48.7813567213,2.29764767643;"{""type"": ""Point"", ""coordinates"": [2.297647676433143, 48.78135672131515]}";677;59206;SCEAUX;SCEAUX;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648392.0448;6853703.414
48.7616936904,2.30422734755;"{""type"": ""Point"", ""coordinates"": [2.304227347551859, 48.76169369040739]}";681;46007;LA CROIX-DE-BERNY-FRESNES;LA CROIX DE BERNY FRESNES;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648856.2342;6851512.9527
48.7479419019,2.31271100944;"{""type"": ""Point"", ""coordinates"": [2.312711009435736, 48.74794190186345]}";683;46035;CHEMIN D'ANTONY;CHEMIN D'ANTONY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649466.5139;6849978.5566
48.815229932,2.34089113384;"{""type"": ""Point"", ""coordinates"": [2.340891133840475, 48.81522993202584]}";685;45877;GENTILLY;GENTILLY;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651600.8805;6857442.2264
48.8082965895,2.33435431099;"{""type"": ""Point"", ""coordinates"": [2.334354310989666, 48.808296589538344]}";686;43607;LAPLACE;LAPLACE;A01857;C01743;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651114.3867;6856675.3581
48.8607082325,2.3256202919;"{""type"": ""Point"", ""coordinates"": [2.325620291902724, 48.860708232525106]}";689;45705;MUSEE D'ORSAY;MUSÉE D'ORSAY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650522.7398;6862508.3863
48.8196744882,2.25875976703;"{""type"": ""Point"", ""coordinates"": [2.258759767033708, 48.819674488188255]}";693;43084;ISSY;ISSY;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;645574.6865;6857989.8777
48.8882201628,2.31373245152;"{""type"": ""Point"", ""coordinates"": [2.313732451520271, 48.88822016276461]}";696;45493;PONT-CARDINET;PONT CARDINET;A02176;C01740;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649677.1733;6865575.0241
48.8709741382,2.27557452685;"{""type"": ""Point"", ""coordinates"": [2.275574526847743, 48.870974138193766]}";697;45437;AVENUE FOCH;AVENUE FOCH;A01840;C01727;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;646861.6009;6863682.3871
48.8473083586,2.43329972174;"{""type"": ""Point"", ""coordinates"": [2.433299721742194, 48.84730835857132]}";702;43224;VINCENNES;VINCENNES;A01856;C01742;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;658412.0217;6860956.3444
48.7526743518,2.35536098908;"{""type"": ""Point"", ""coordinates"": [2.35536098907642, 48.75267435177291]}";720;58785;PORTE DE RUNGIS;Porte de Rungis;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652606.6122;6850478.2667
48.7385627773,2.36991014668;"{""type"": ""Point"", ""coordinates"": [2.369910146676412, 48.73856277725126]}";724;58781;CAROLINE AIGLE;Caroline Aigle;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653663.7129;6848900.6998
48.7145127253,2.37174714346;"{""type"": ""Point"", ""coordinates"": [2.371747143464364, 48.71451272529017]}";726;58786;PORTE DE L'ESSONNE;Porte de l'Essonne;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;T7;0;0;RATP;0;1;653777.5267;6846225.7682
48.7831075504,2.36715783332;"{""type"": ""Point"", ""coordinates"": [2.367157833315663, 48.78310755044936]}";727;53692;LAMARTINE;Lamartine;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653501.0075;6853854.8962
48.7567394335,2.36836469863;"{""type"": ""Point"", ""coordinates"": [2.368364698633332, 48.75673943351172]}";733;47688;LA BELLE EPINE;La Belle Epine;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653566.2302;6850922.5022
48.7528113597,2.36195215258;"{""type"": ""Point"", ""coordinates"": [2.361952152582564, 48.752811359698114]}";734;57491;PLACE DE LA LOGISTIQUE;Place de la logistique;A02134;C01774;T7;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653091.3022;6850489.5636
49.2613222981,1.87258946785;"{""type"": ""Point"", ""coordinates"": [1.872589467854497, 49.26132229814783]}";747;411345;CHAUMONT-EN-VEXIN;CHAUMONT-EN-VEXIN;A01852;C01739;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;617923.1266;6907437.9323
49.1795049508,3.12061291667;"{""type"": ""Point"", ""coordinates"": [3.120612916673505, 49.179504950833305]}";754;411372;FERTE-MILON;LA FERTE-MILON;A01844;C01730;LIGNE P;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;SNCF;0;0;708794.9649;6897757.8458
48.9339320289,2.3131326405;"{""type"": ""Point"", ""coordinates"": [2.313132640503474, 48.9339320288801]}";763;44252;PARC DES CHANTERAINES;Parc des Chanteraines;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649677.4076;6870658.3977
48.9554374261,2.30787256835;"{""type"": ""Point"", ""coordinates"": [2.30787256835423, 48.95543742610713]}";773;59249;GILBERT BONNEMAISON;Gilbert Bonnemaison;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649313.0057;6873053.1565
48.9320518227,2.35270198439;"{""type"": ""Point"", ""coordinates"": [2.352701984386338, 48.93205182271298]}";775;50567;PIERRE DE GEYTER;Pierre de Geyter;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652574.6318;6870424.8295
48.7835393328,2.22528029528;"{""type"": ""Point"", ""coordinates"": [2.225280295281189, 48.7835393327651]}";788;42830;MEUDON-LA-FORET;Meudon-la-Forêt;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643077.1253;6853995.816
48.7836246222,2.21443350205;"{""type"": ""Point"", ""coordinates"": [2.214433502050176, 48.78362462215806]}";790;42846;DEWOITINE;Dewoitine;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642280.2728;6854013.1727
48.7851214133,2.17879859027;"{""type"": ""Point"", ""coordinates"": [2.178798590270473, 48.78512141332815]}";795;44649;ROBERT WAGNER;Robert Wagner;A02149;C01794;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;639663.8104;6854206.2278
48.9332722746,2.30182635534;"{""type"": ""Point"", ""coordinates"": [2.301826355337365, 48.933272274640615]}";796;46450;TIMBAUD;Timbaud;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;648848.4376;6870592.2988
48.9333553822,2.29460298939;"{""type"": ""Point"", ""coordinates"": [2.294602989386074, 48.93335538222904]}";797;50664;LE VILLAGE;Le Village;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;648319.3156;6870606.2437
48.9318139969,2.28865600596;"{""type"": ""Point"", ""coordinates"": [2.288656005959213, 48.931813996943816]}";798;46452;LE LUTH;Le Luth;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;647882.0794;6870438.7531
48.9076645839,2.23830930229;"{""type"": ""Point"", ""coordinates"": [2.238309302290675, 48.90766458394417]}";802;47411;CHARLEBOURG;Charlebourg;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;644167.5425;6867787.8358
48.8437717867,2.41013203808;"{""type"": ""Point"", ""coordinates"": [2.41013203807822, 48.84377178668507]}";809;45215;ALEXANDRA DAVID-NEEL;Alexandra David-Néel;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656708.9269;6860575.5615
48.8850167892,2.3967512888;"{""type"": ""Point"", ""coordinates"": [2.396751288803896, 48.88501678919351]}";815;58501;BUTTE DU CHAPEAU ROUGE;Butte du Chapeau Rouge;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;655761.9549;6865169.1178
48.8938802825,2.39773885065;"{""type"": ""Point"", ""coordinates"": [2.397738850646979, 48.89388028252993]}";816;58500;DELPHINE SEYRIG;Delphine Seyrig;A01757;C01679;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;655841.8917;6866154.1419
48.9207859691,2.4105986151;"{""type"": ""Point"", ""coordinates"": [2.410598615104873, 48.92078596905617]}";824;42151;LA COURNEUVE 8 MAI 1945;La Courneuve 8 mai 1945;A01540 / A01191;C01377 / C01389;M7 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M7;0;0;0;RATP;0;1;656807.0912;6869138.8599
48.9243751434,2.40207341436;"{""type"": ""Point"", ""coordinates"": [2.402073414361554, 48.92437514343709]}";825;46119;STADE GEO ANDRE;Stade Géo André;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;656185.3758;6869542.6678
48.9307570033,2.28417444828;"{""type"": ""Point"", ""coordinates"": [2.284174448283296, 48.930757003336275]}";827;42231;LES COURTILLES-ASNIERES-GENNEVILLIERS;Asnières Gennevilliers Les Courtilles;A01546 / A01191;C01383 / C01389;M13 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M13;0;0;0;RATP;1;1;647552.6733;6870324.1848
48.9373047355,2.36007214164;"{""type"": ""Point"", ""coordinates"": [2.360072141643081, 48.93730473549428]}";832;44859;BASILIQUE DE SAINT-DENIS;Basilique de Saint-Denis;A01546 / A01191;C01383 / C01389;M13 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653119.3407;6871004.5483
48.9335864037,2.37108317162;"{""type"": ""Point"", ""coordinates"": [2.371083171623859, 48.93358640372979]}";833;43375;HOPITAL DELAFONTAINE;Hôpital Delafontaine;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653922.6904;6870584.5906
48.8973898916,2.38550838767;"{""type"": ""Point"", ""coordinates"": [2.385508387668672, 48.89738989158185]}";839;44518;PORTE DE LA VILLETTE;Porte de la Villette;A01540 / A01757;C01377 / C01679;M7 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;654948.2026;6866551.304
48.8809220076,2.35632854366;"{""type"": ""Point"", ""coordinates"": [2.356328543659047, 48.88092200757077]}";843;43233;GARE DU NORD;GARE DU NORD;A01849 / A02175 / A01857 / A01842 / A01537 / A01538;C01737 / C01738 / C01743 / C01728 / C01374 / C01375;LIGNE H / LIGNE K / RER B / RER D / M4 / M5;Train / RER / Metro;1;1;1;1;0;0;0;TRAIN_H / TRAIN_K;TRAIN_H / TRAIN_K;0;0;0;0;0;RATP/SNCF;1;1;652793.9852;6864737.208
48.8773756199,2.35945661694;"{""type"": ""Point"", ""coordinates"": [2.359456616944207, 48.87737561987963]}";844;43138;GARE DE L'EST;GARE DE L'EST;A01844 / A01537 / A01538 / A01540;C01730 / C01374 / C01375 / C01377;LIGNE P / M4 / M5 / M7;Train / Metro;1;1;0;1;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;RATP/SNCF;1;1;653020.19;6864341.0068
48.8423600825,2.36558170411;"{""type"": ""Point"", ""coordinates"": [2.365581704110133, 48.84236008247414]}";850;43072;AUSTERLITZ;GARE D'AUSTERLITZ;A01840 / A01538 / A01543;C01727 / C01375 / C01380;RER C / M5 / M10;RER / Metro;1;0;1;1;0;0;0;0;0;0;M10;0;0;0;RATP/SNCF;1;1;653438.1345;6860443.941
48.8441393499,2.37325997807;"{""type"": ""Point"", ""coordinates"": [2.373259978073184, 48.84413934986016]}";851;43153;GARE DE LYON;GARE DE LYON;A01845 / A01856 / A01842 / A01534 / A01547;C01731 / C01742 / C01728 / C01371 / C01384;LIGNE R / RER A / RER D / M1 / M14;Train / RER / Metro;1;0;1;1;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;RATP/SNCF;1;1;654003.2245;6860637.2778
48.8360967841,2.27823795192;"{""type"": ""Point"", ""coordinates"": [2.278237951915641, 48.83609678405707]}";859;45357;BALARD;Balard;A01541 / A01193;C01378 / C01391;M8 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M8;0;0;0;RATP;0;1;647021.516;6859802.5828
48.8277046117,2.30534093081;"{""type"": ""Point"", ""coordinates"": [2.305340930810601, 48.827704611721806]}";862;44526;PORTE DE VANVES;Porte de Vanves;A01546 / A01193;C01383 / C01391;M13 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;649002.6564;6858851.629
48.8190515147,2.36012974202;"{""type"": ""Point"", ""coordinates"": [2.360129742015262, 48.819051514651406]}";867;44506;PORTE D'ITALIE;Porte d'Italie;A01540 / A01193;C01377 / C01391;M7 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653017.0055;6857855.5184
48.7875627921,2.36780410698;"{""type"": ""Point"", ""coordinates"": [2.367804106975456, 48.78756279205349]}";874;45049;VILLEJUIF-LOUIS ARAGON;Villejuif-Louis Aragon;A01540 / A02134;C01377 / C01774;M7 / T7;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M7;T7;0;0;RATP;0;1;653552.4584;6854349.8692
48.8682387849,2.22141060398;"{""type"": ""Point"", ""coordinates"": [2.221410603981162, 48.868238784855414]}";876;44914;SURESNES-LONGCHAMP;Suresnes Longchamp;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642885.6685;6863416.0533
48.8921870764,2.2370180564;"{""type"": ""Point"", ""coordinates"": [2.237018056395013, 48.892187076449495]}";878;43536;LA DEFENSE-GRANDE ARCHE;LA DEFENSE GRANDE ARCHE;A02176 / A01855 / A01856 / A01534 / A01192;C01740 / C01741 / C01742 / C01371 / C01390;LIGNE L / LIGNE U / RER A / M1 / T2;Train / RER / Metro / Tramway;1;1;1;1;1;0;0;TRAIN_U;TRAIN_U;0;M1;T2;0;0;RATP/SNCF;1;1;644056.2663;6866067.7406
48.9016550655,2.21515587303;"{""type"": ""Point"", ""coordinates"": [2.215155873034586, 48.901655065486686]}";879;43170;NANTERRE-UNIVERSITE;NANTERRE-UNIVERSITÉ;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;1;1;642463.7931;6867136.2312
48.8850284222,2.29736230072;"{""type"": ""Point"", ""coordinates"": [2.297362300724286, 48.885028422180405]}";881;44313;PEREIRE-LEVALLOIS;PEREIRE-LEVALLOIS;A01840 / A01536;C01727 / C01373;RER C / M3;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;648473.6513;6865230.68
48.8742384766,2.29449059147;"{""type"": ""Point"", ""coordinates"": [2.294490591468689, 48.87423847664803]}";882;58759;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE ÉTOILE;A01856 / A01534 / A01535 / A01539;C01742 / C01371 / C01372 / C01376;RER A / M1 / M2 / M6;RER / Metro;1;0;1;1;0;0;0;0;0;0;M6;0;0;0;RATP;0;1;648252.3467;6864032.7925
48.9377360634,2.1570864951;"{""type"": ""Point"", ""coordinates"": [2.157086495104962, 48.93773606340499]}";884;43191;SARTROUVILLE;SARTROUVILLE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638249.7656;6871192.1379
48.9706650465,2.07773176596;"{""type"": ""Point"", ""coordinates"": [2.07773176596331, 48.97066504653474]}";887;47908;ACHERES-VILLE;ACHERES VILLE;A02176 / A01856;C01740 / C01742;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632479.4116;6874918.7323
49.0074232989,2.19761980711;"{""type"": ""Point"", ""coordinates"": [2.197619807107095, 49.00742329888329]}";892;43166;MONTIGNY-BEAUCHAMP;MONTIGNY-BEAUCHAMP;A01849 / A01840;C01737 / C01727;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641297.8014;6878910.5016
48.975858754,2.64240630231;"{""type"": ""Point"", ""coordinates"": [2.642406302310189, 48.97585875402044]}";905;43164;MITRY-CLAYE;MITRY-CLAYE;A02175 / A01857;C01738 / C01743;LIGNE K / RER B;Train / RER;1;1;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;SNCF;1;1;673822.1592;6875161.2649
48.9531483885,2.60313531057;"{""type"": ""Point"", ""coordinates"": [2.603135310573169, 48.95314838849992]}";906;46725;VILLEPARISIS-MITRY-LE-NEUF;VILLEPARISIS-MITRY-LE-NEUF;A01857;C01743;RER B;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;670934.6347;6872649.5014
48.930934183,2.51504966242;"{""type"": ""Point"", ""coordinates"": [2.515049662417906, 48.93093418298659]}";910;411283;ROUGEMONT-CHANTELOUP;Rougemont-Chanteloup;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;664468.3672;6870215.2679
48.9637554269,2.37210313434;"{""type"": ""Point"", ""coordinates"": [2.372103134338227, 48.963755426901194]}";916;43179;PIERREFITTE-STAINS;PIERREFITTE STAINS;A01842 / A02225;C01728 / C01999;RER D / T11;RER / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;654024.0935;6873938.8175
48.8941683862,2.31559921918;"{""type"": ""Point"", ""coordinates"": [2.315599219182927, 48.89416838620414]}";917;44514;PORTE DE CLICHY;PORTE DE CLICHY;A01840 / A01546 / A01757;C01727 / C01383 / C01679;RER C / M13 / T3B;RER / Metro / Tramway;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;649819.7896;6866235.2447
48.8454707076,2.42920516635;"{""type"": ""Point"", ""coordinates"": [2.429205166347999, 48.84547070758355]}";2;42318;BERAULT;Bérault;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;658110.066;6860754.1783
48.8463569889,2.41947990037;"{""type"": ""Point"", ""coordinates"": [2.41947990037451, 48.84635698889294]}";3;47247;SAINT-MANDE;Saint-Mandé;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;657397.0779;6860857.928
48.8552362528,2.36095648866;"{""type"": ""Point"", ""coordinates"": [2.360956488661, 48.85523625279509]}";5;44881;SAINT-PAUL (LE MARAIS);Saint-Paul;A01534;C01371;M1;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;653110.2705;6861878.3873
48.8575515533,2.35129220933;"{""type"": ""Point"", ""coordinates"": [2.351292209334573, 48.8575515532965]}";6;415851;HOTEL DE VILLE;Hôtel de Ville;A01534 / A01544;C01371 / C01381;M1 / M11;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652403.2862;6862141.6107
48.8668000351,2.38338325046;"{""type"": ""Point"", ""coordinates"": [2.383383250455202, 48.86680003509802]}";19;44133;MENILMONTANT;Ménilmontant;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654765.838;6863151.1043
48.9299710262,2.38475886144;"{""type"": ""Point"", ""coordinates"": [2.384758861440773, 48.92997102621435]}";25;46100;SIX ROUTES;Six routes;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;654921.4807;6870174.6698
48.8925047614,2.49938845729;"{""type"": ""Point"", ""coordinates"": [2.499388457291094, 48.892504761408226]}";29;46516;LES COQUETIERS;Les Coquetiers;A01761;C01843;T4;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;663293.8153;6865949.1405
48.9386164837,2.3561784586;"{""type"": ""Point"", ""coordinates"": [2.35617845860019, 48.938616483735494]}";36;44095;MARCHE DE SAINT-DENIS;Marché de Saint-Denis;A01191 / A01760;C01389 / C01684;T1 / T5;Tramway;0;0;0;0;1;0;0;0;0;0;0;T5;0;0;RATP;0;1;652835.2879;6871152.7329
48.8431243999,2.22185149475;"{""type"": ""Point"", ""coordinates"": [2.221851494752013, 48.843124399912504]}";40;44249;PARC DE SAINT-CLOUD;Parc de Saint-Cloud;A01192;C01390;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642890.4899;6860623.278
48.9047032038,2.46997154361;"{""type"": ""Point"", ""coordinates"": [2.469971543614439, 48.90470320377428]}";42;44471;PONT DE BONDY;Pont de Bondy;A01191;C01389;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;661146.0246;6867319.644
48.8286719395,2.30085182613;"{""type"": ""Point"", ""coordinates"": [2.300851826132674, 48.82867193954727]}";44;42387;PORTE DE BRANCION;Brancion;A01193;C01391;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;648674.0565;6858962.0927
48.8839585726,2.33192658953;"{""type"": ""Point"", ""coordinates"": [2.331926589533002, 48.88395857260983]}";47;42337;BLANCHE;Blanche;A01535;C01372;M2;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651007.2768;6865089.7194
48.8653353173,2.41669727286;"{""type"": ""Point"", ""coordinates"": [2.41669727285771, 48.86533531726098]}";54;47890;GALLIENI (PARC DE BAGNOLET);Gallieni;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;M3;0;0;0;RATP;0;1;657208.4603;6862969.6694
48.8649166851,2.39898444025;"{""type"": ""Point"", ""coordinates"": [2.398984440248072, 48.864916685051824]}";55;43055;GAMBETTA;Gambetta;A01536 / A01549;C01373 / C01386;M3 / M3bis;Metro;0;0;0;1;0;0;0;0;0;0;M3bis;0;0;0;RATP;0;1;655908.7036;6862932.8653
48.8640865748,2.38079798618;"{""type"": ""Point"", ""coordinates"": [2.380797986183677, 48.86408657475098]}";57;45194;SAINT-MAUR;Rue Saint-Maur;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;654573.8244;6862850.872
48.8828919175,2.30905226455;"{""type"": ""Point"", ""coordinates"": [2.309052264550479, 48.88289191745412]}";67;59370;MALESHERBES;Malesherbes;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649328.8075;6864985.5498
48.8838092012,2.30467444053;"{""type"": ""Point"", ""coordinates"": [2.304674440528395, 48.88380920123337]}";68;45508;WAGRAM;Wagram;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;649008.6628;6865090.3639
48.8857931052,2.2925823141;"{""type"": ""Point"", ""coordinates"": [2.292582314102912, 48.885793105231]}";69;44511;PORTE DE CHAMPERRET;Porte de Champerret;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;648123.8929;6865318.8375
48.892082786,2.28500950275;"{""type"": ""Point"", ""coordinates"": [2.285009502746195, 48.89208278597479]}";71;42195;ANATOLE FRANCE;Anatole France;A01536;C01373;M3;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;647574.9141;6866023.2122
48.8873749079,2.34969408224;"{""type"": ""Point"", ""coordinates"": [2.349694082236432, 48.887374907855815]}";74;42585;CHATEAU ROUGE;Château Rouge;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;652313.3429;6865458.7186
48.8516722456,2.33125629137;"{""type"": ""Point"", ""coordinates"": [2.331256291370013, 48.851672245619895]}";83;45120;SAINT-SULPICE;Saint-Sulpice;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650927.7173;6861500.1493
48.8311126604,2.32970501262;"{""type"": ""Point"", ""coordinates"": [2.329705012620184, 48.83111266037532]}";87;44183;MOUTON-DUVERNET;Mouton-Duvernet;A01537;C01374;M4;Metro;0;0;0;1;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650794.4816;6859215.1047
